age,marathoner_type,vaporfly,race_time,male
31,enthusiastic,0,15395.057,0
28,enthusiastic,0,16168.162,0
39,enthusiastic,0,15127.398,0
31,enthusiastic,0,17598.434,0
36,enthusiastic,0,12536.979,0
36,enthusiastic,1,14361.224,0
28,enthusiastic,0,15241.943,0
29,enthusiastic,0,12973.758,0
36,enthusiastic,1,15236.581,0
54,enthusiastic,1,12715.307,0
41,enthusiastic,1,9959.7441,0
34,enthusiastic,1,14779.296,0
39,enthusiastic,0,12944.933,0
35,enthusiastic,0,14628.013,0
39,enthusiastic,1,12709.908,0
42,enthusiastic,0,15294.038,0
41,enthusiastic,1,14443.817,0
31,enthusiastic,0,18047.061,0
26,enthusiastic,1,14082.917,0
33,enthusiastic,1,12274.741,0
35,enthusiastic,0,14135.729,0
42,enthusiastic,1,13672.199,0
44,enthusiastic,0,14618.622,0
33,enthusiastic,0,16437.232,0
41,enthusiastic,1,10460.132,0
25,enthusiastic,1,16967.957,0
22,enthusiastic,0,11685.609,0
42,enthusiastic,0,13032.33,1
29,enthusiastic,0,17043.973,0
25,enthusiastic,0,13636.254,1
32,enthusiastic,0,11904.824,0
33,enthusiastic,0,16422.578,0
31,enthusiastic,1,15204.89,1
35,enthusiastic,1,10036.729,1
29,enthusiastic,0,14904.994,1
22,enthusiastic,0,14455.61,1
31,enthusiastic,1,12219.374,1
43,enthusiastic,0,17114.369,0
36,enthusiastic,1,12499.608,1
47,enthusiastic,1,10607.964,1
23,enthusiastic,0,14398.92,1
38,enthusiastic,0,13698.968,1
45,enthusiastic,0,13005.427,0
28,enthusiastic,0,14022.489,1
35,enthusiastic,1,11394.493,0
25,enthusiastic,1,14068.641,1
41,enthusiastic,0,11589.408,0
40,enthusiastic,0,13968.939,0
39,enthusiastic,1,10704.685,1
36,enthusiastic,1,13786.85,0
27,enthusiastic,0,15253.887,1
47,enthusiastic,1,10619.784,1
19,enthusiastic,0,18614.813,0
27,enthusiastic,0,16069.158,0
43,enthusiastic,1,8126.3857,1
40,enthusiastic,0,13291.56,0
21,enthusiastic,1,15784.034,0
20,enthusiastic,0,13251.938,1
32,enthusiastic,0,13888.744,1
35,enthusiastic,0,12310.482,1
36,enthusiastic,0,13791.261,0
46,enthusiastic,1,10028.572,1
43,enthusiastic,1,13224.941,1
32,enthusiastic,1,14941.719,0
36,enthusiastic,1,13044.222,0
29,enthusiastic,1,14985.604,0
37,enthusiastic,0,16457.096,0
37,enthusiastic,1,13110.015,0
27,enthusiastic,0,14062.283,1
36,enthusiastic,1,12826.105,1
26,enthusiastic,1,13681.791,0
34,enthusiastic,1,13144.057,0
50,enthusiastic,1,9857.166,1
27,enthusiastic,1,12380.758,1
39,enthusiastic,0,12204.911,0
35,enthusiastic,0,13677.881,1
36,enthusiastic,1,11761.257,1
24,enthusiastic,0,15987.636,0
42,enthusiastic,1,14567.297,0
25,enthusiastic,0,12497.572,0
33,enthusiastic,1,12764.281,1
29,enthusiastic,0,16512.375,0
46,enthusiastic,1,13202.088,0
32,enthusiastic,1,13153.664,0
53,enthusiastic,1,12116.998,0
35,enthusiastic,0,13151.109,0
40,enthusiastic,0,16627.215,0
34,enthusiastic,1,15358.146,0
35,enthusiastic,0,15103.633,0
21,enthusiastic,1,11880.465,1
21,enthusiastic,1,16969.715,0
46,enthusiastic,1,12534.555,0
36,enthusiastic,1,12886.397,0
31,enthusiastic,1,15871.614,0
40,enthusiastic,1,14546.885,0
25,enthusiastic,1,11316.92,1
25,enthusiastic,1,14356.612,0
29,enthusiastic,0,18072.834,0
37,enthusiastic,1,14829.619,0
42,enthusiastic,1,9689.2822,1
28,enthusiastic,0,15521.124,0
41,enthusiastic,0,12956.723,0
31,enthusiastic,1,15603.471,0
36,enthusiastic,0,12167.255,0
25,enthusiastic,0,16712.473,0
29,enthusiastic,0,13979.155,1
42,enthusiastic,0,15317.121,0
36,enthusiastic,0,14536.548,0
38,enthusiastic,1,10863.061,1
23,enthusiastic,1,12466.955,1
45,enthusiastic,0,10230.126,1
38,enthusiastic,0,13724.896,1
38,enthusiastic,0,14641.637,0
36,enthusiastic,1,13547.656,1
23,enthusiastic,0,16546.58,1
34,enthusiastic,0,15471.585,0
36,enthusiastic,1,13260.156,0
24,enthusiastic,0,14310.806,1
46,enthusiastic,1,14946.145,1
44,enthusiastic,0,15741.691,0
31,enthusiastic,0,13954.221,1
30,enthusiastic,1,14577.778,0
30,enthusiastic,1,14798.417,0
42,enthusiastic,1,16139.78,0
28,enthusiastic,0,15053.169,0
35,enthusiastic,0,15015.624,0
31,enthusiastic,0,17045.088,1
37,enthusiastic,1,15551.676,0
28,enthusiastic,0,13535.499,1
36,enthusiastic,0,17986.719,0
32,enthusiastic,1,13005.365,0
30,enthusiastic,0,12948.576,1
35,enthusiastic,1,14402.872,0
33,enthusiastic,0,13084.588,1
27,enthusiastic,1,16731.484,0
32,enthusiastic,0,13748.863,0
33,enthusiastic,1,15650.418,0
34,enthusiastic,0,11836.509,0
25,enthusiastic,0,16428.525,0
24,enthusiastic,1,15065.671,0
47,enthusiastic,0,10824.225,0
28,enthusiastic,1,15701.685,0
36,enthusiastic,1,13433.648,1
32,enthusiastic,0,13457.53,0
31,enthusiastic,0,14138.693,0
32,enthusiastic,0,15757.698,0
29,enthusiastic,0,10618.532,1
42,enthusiastic,1,11520.925,0
38,enthusiastic,1,12748.76,0
31,enthusiastic,1,13078.524,1
25,enthusiastic,1,13223.385,1
19,enthusiastic,1,14068.223,1
36,enthusiastic,0,9843.8828,1
31,enthusiastic,0,13590.095,1
30,enthusiastic,0,15341.589,0
32,enthusiastic,1,12963.449,0
40,enthusiastic,0,15096.879,0
32,enthusiastic,0,10646.242,1
28,enthusiastic,1,17107.576,0
28,enthusiastic,0,16765.205,0
35,enthusiastic,0,15150.345,0
33,enthusiastic,1,13734.444,1
48,enthusiastic,1,11351.933,0
32,enthusiastic,0,12877.881,0
43,enthusiastic,1,13801.498,0
38,enthusiastic,0,11312.681,1
32,enthusiastic,0,12039.281,0
31,enthusiastic,0,14977.861,0
40,enthusiastic,1,9579.5498,1
33,enthusiastic,0,17136.824,0
39,enthusiastic,1,10664.169,1
28,enthusiastic,1,14237.447,0
40,enthusiastic,0,14316.683,1
39,enthusiastic,1,10397.886,0
34,enthusiastic,0,13134.811,1
25,enthusiastic,0,15614.275,1
40,enthusiastic,1,14864.782,0
29,enthusiastic,1,13133.979,0
43,enthusiastic,1,15095.206,0
31,enthusiastic,0,14312.846,1
42,enthusiastic,0,11723.449,1
45,enthusiastic,1,11480.774,1
37,enthusiastic,0,11063.622,1
36,enthusiastic,1,13906.7,0
29,enthusiastic,0,12635.131,1
28,enthusiastic,1,14017.673,0
29,enthusiastic,1,14923.531,0
32,enthusiastic,1,14308.482,0
39,enthusiastic,1,10455.4,1
35,enthusiastic,0,15956.631,0
51,enthusiastic,0,11009.089,1
41,enthusiastic,0,12348.146,1
34,enthusiastic,0,13844.786,0
34,enthusiastic,1,14081.408,0
36,enthusiastic,1,13723.707,0
39,enthusiastic,1,15112.611,0
34,enthusiastic,1,10182.579,1
35,enthusiastic,0,13933.202,0
27,enthusiastic,0,14418.748,0
36,enthusiastic,0,13485.528,0
36,enthusiastic,1,11376.066,1
45,enthusiastic,1,9849.1162,0
33,enthusiastic,0,13777.038,1
31,enthusiastic,1,12333.199,1
26,enthusiastic,1,13394.973,1
22,enthusiastic,0,15430.58,0
40,enthusiastic,1,12950.468,0
24,enthusiastic,0,17539.197,0
33,enthusiastic,1,8318.8652,1
44,enthusiastic,1,10802.603,1
45,enthusiastic,1,15089.834,0
39,enthusiastic,1,12791.31,0
30,enthusiastic,0,16259.818,0
36,enthusiastic,0,15316.765,0
20,enthusiastic,1,13443.615,0
35,enthusiastic,1,12273.051,0
30,enthusiastic,0,11722.813,1
28,enthusiastic,1,14114.359,0
29,enthusiastic,0,14767.125,0
44,enthusiastic,1,13084.792,0
33,enthusiastic,1,12582.882,0
31,enthusiastic,0,14583.096,1
30,enthusiastic,0,16414.531,0
51,enthusiastic,1,9911.2197,0
43,enthusiastic,0,10673.172,1
46,enthusiastic,1,15997.917,0
34,enthusiastic,0,12078.914,1
37,enthusiastic,0,16439.154,0
38,enthusiastic,1,12032.134,1
20,enthusiastic,1,14885.597,0
43,enthusiastic,0,15649.982,0
34,enthusiastic,0,15363.891,0
36,enthusiastic,0,14278.191,0
41,enthusiastic,0,12383.852,0
33,enthusiastic,0,15786.089,1
47,enthusiastic,1,12378.035,0
28,enthusiastic,1,16036.396,1
45,enthusiastic,0,16324.238,0
37,enthusiastic,0,14291.021,1
28,enthusiastic,0,16191.133,0
29,enthusiastic,0,16056.218,0
28,enthusiastic,0,14693.231,0
40,enthusiastic,1,13430.954,1
35,enthusiastic,1,12455.329,0
45,enthusiastic,1,13617.615,0
37,enthusiastic,1,18923.227,0
21,enthusiastic,0,16853.459,0
36,enthusiastic,1,10026.353,1
37,enthusiastic,1,12136.956,1
36,enthusiastic,0,15820.296,0
20,enthusiastic,0,15026.422,0
25,enthusiastic,1,14680.231,1
32,enthusiastic,0,15348.332,0
27,enthusiastic,0,15742.466,0
46,enthusiastic,1,10604.847,1
34,enthusiastic,1,11481.29,1
46,enthusiastic,1,10465.592,0
32,enthusiastic,1,14495.489,0
45,enthusiastic,1,11874.578,0
32,enthusiastic,0,13179.591,0
25,enthusiastic,0,14226.986,0
24,enthusiastic,1,12645.797,1
35,enthusiastic,0,12405.112,1
27,enthusiastic,0,16481.846,0
38,enthusiastic,1,11835.484,1
30,enthusiastic,0,13629.375,0
39,enthusiastic,0,11978.009,1
40,enthusiastic,1,15563.903,0
30,enthusiastic,0,15728.712,0
44,enthusiastic,1,12151.12,0
45,enthusiastic,1,11620.957,0
27,enthusiastic,0,15358.678,0
24,enthusiastic,0,13821.705,1
33,enthusiastic,0,15059.768,0
55,enthusiastic,0,10722.561,1
36,enthusiastic,0,12067.643,1
32,enthusiastic,0,16698.004,0
42,enthusiastic,1,10650.001,1
31,enthusiastic,0,12780.528,1
35,enthusiastic,1,12114.455,1
37,enthusiastic,1,14913.875,1
32,enthusiastic,1,14629.207,1
34,enthusiastic,1,13138.096,1
35,enthusiastic,0,13015.157,1
35,enthusiastic,1,12689.613,0
34,enthusiastic,0,13423.374,1
30,enthusiastic,0,16716.695,0
28,enthusiastic,1,13755.108,0
37,enthusiastic,1,13148.54,0
18,enthusiastic,0,14470.9,1
35,enthusiastic,1,14351.681,1
30,enthusiastic,1,13784.483,0
39,enthusiastic,1,12901.06,0
30,enthusiastic,0,15096.959,0
19,enthusiastic,0,15985.392,0
42,enthusiastic,0,14662.673,0
50,enthusiastic,0,12835.293,0
31,enthusiastic,0,16763.148,0
35,enthusiastic,1,11576.889,1
25,enthusiastic,1,14520.215,0
37,enthusiastic,0,14072.315,1
24,enthusiastic,0,13081.104,1
34,enthusiastic,0,13049.545,1
26,enthusiastic,0,14141.944,1
27,enthusiastic,0,14330.313,1
38,enthusiastic,1,12026.695,1
20,enthusiastic,0,15032.237,0
29,enthusiastic,1,13116.491,1
38,enthusiastic,1,13338.293,1
32,enthusiastic,1,14138.049,0
31,enthusiastic,1,15774.68,0
34,enthusiastic,1,13275.516,0
25,enthusiastic,0,14607.102,0
45,enthusiastic,1,14698.284,0
32,enthusiastic,1,13152.625,1
48,enthusiastic,1,14255.536,0
32,enthusiastic,1,14767.035,0
27,enthusiastic,0,15099.004,0
34,enthusiastic,1,13626.436,1
38,enthusiastic,0,15927.26,0
39,enthusiastic,0,14913.459,1
47,enthusiastic,1,11282.584,1
35,enthusiastic,0,12334.785,1
42,enthusiastic,1,14592.877,1
43,enthusiastic,1,12344.923,0
42,enthusiastic,1,13866.331,0
28,enthusiastic,1,12583.67,1
28,enthusiastic,1,16399.162,0
43,enthusiastic,1,10763.666,0
24,enthusiastic,0,16202.581,0
29,enthusiastic,0,15335.645,1
42,enthusiastic,1,11319.22,1
34,enthusiastic,0,17035.037,0
34,enthusiastic,1,18092.449,0
41,enthusiastic,1,11759.645,0
25,enthusiastic,0,17053.311,0
49,enthusiastic,1,13675.451,0
28,enthusiastic,0,15255.646,0
38,enthusiastic,0,14894.271,0
21,enthusiastic,1,17892.785,0
27,enthusiastic,1,14997.035,1
37,enthusiastic,0,15219.259,0
34,enthusiastic,0,11409.394,1
26,enthusiastic,1,10293.233,1
29,enthusiastic,0,13770.777,1
34,enthusiastic,1,14292.525,0
44,enthusiastic,1,11714.39,1
37,enthusiastic,0,12597.6,1
39,enthusiastic,1,14088.95,0
24,enthusiastic,1,14404.416,1
30,enthusiastic,0,15439.563,1
36,enthusiastic,1,11700.618,1
31,enthusiastic,1,15720.438,1
33,enthusiastic,0,12699.978,0
29,enthusiastic,0,13810.913,0
26,enthusiastic,1,13092.478,0
38,enthusiastic,1,14490.89,0
26,enthusiastic,1,14673,0
35,enthusiastic,0,15753.628,0
22,enthusiastic,0,14211.347,1
26,enthusiastic,0,13790.266,1
35,enthusiastic,1,11723.73,0
38,enthusiastic,0,14890.199,0
42,enthusiastic,1,15052.501,1
30,enthusiastic,0,11631.898,1
43,enthusiastic,0,12975.253,0
30,enthusiastic,1,15818.523,0
27,enthusiastic,0,13854.394,1
44,enthusiastic,0,14732.598,0
34,enthusiastic,1,10195.048,1
28,enthusiastic,0,15999.273,1
34,enthusiastic,0,16642.949,1
31,enthusiastic,0,11555.392,1
38,enthusiastic,1,12115.126,1
29,enthusiastic,0,17325.447,0
42,enthusiastic,1,11966.374,1
25,enthusiastic,0,17303.063,0
40,enthusiastic,1,14662.741,0
39,enthusiastic,1,13871.412,0
28,enthusiastic,1,14503.334,0
18,enthusiastic,0,16612.742,1
38,enthusiastic,0,11239.414,1
25,enthusiastic,1,14423.47,0
25,enthusiastic,0,17062.035,0
34,enthusiastic,0,15783.995,0
36,enthusiastic,0,13862.152,0
26,enthusiastic,1,14263.979,1
38,enthusiastic,1,13779.146,0
39,enthusiastic,1,11216.094,1
42,enthusiastic,0,11431.096,0
43,enthusiastic,0,12321.68,0
35,enthusiastic,1,12874.763,0
47,enthusiastic,1,14193.531,0
26,enthusiastic,0,13157.475,1
34,enthusiastic,0,15084.394,0
51,enthusiastic,1,11764.026,0
46,enthusiastic,0,9509.7217,1
41,enthusiastic,1,12863.798,0
35,enthusiastic,0,13249.604,0
29,enthusiastic,0,14723.523,0
34,enthusiastic,0,12164.274,0
23,enthusiastic,0,17059.057,0
33,enthusiastic,0,13380.506,1
35,enthusiastic,1,10952.927,1
30,enthusiastic,1,13583.564,1
27,enthusiastic,1,16400.791,0
54,enthusiastic,1,8633.3232,1
22,enthusiastic,0,17280.975,1
26,enthusiastic,0,11732.463,1
33,enthusiastic,1,14495.908,0
36,enthusiastic,1,11371.613,1
30,enthusiastic,0,16661.092,0
49,enthusiastic,1,13404.583,0
30,enthusiastic,0,17369.805,0
40,enthusiastic,0,10810.678,1
35,enthusiastic,1,15786.941,0
46,enthusiastic,0,15084.786,0
33,enthusiastic,1,12138.03,0
30,enthusiastic,0,14984.9,0
31,enthusiastic,1,12806.583,0
27,enthusiastic,0,14106.86,0
29,enthusiastic,0,13812.29,1
47,enthusiastic,0,12689.765,0
26,enthusiastic,1,13808.619,1
19,enthusiastic,1,14303.065,0
41,enthusiastic,0,12534.005,0
45,enthusiastic,0,14423.675,0
27,enthusiastic,1,14839.344,0
38,enthusiastic,1,11807.165,0
43,enthusiastic,1,14875.257,0
38,enthusiastic,0,12543.077,1
38,enthusiastic,0,15474.533,0
34,enthusiastic,0,13343.354,1
46,enthusiastic,1,10988.775,1
44,enthusiastic,1,9868.4902,1
26,enthusiastic,1,13048.396,1
33,enthusiastic,0,12553.66,0
28,enthusiastic,0,14158.258,1
45,enthusiastic,0,11373.45,1
36,enthusiastic,1,12915.256,0
26,enthusiastic,1,15765.647,0
35,enthusiastic,1,14810.431,0
30,enthusiastic,1,13427.432,1
40,enthusiastic,1,17070.428,0
36,enthusiastic,1,15517.578,0
24,enthusiastic,1,14028.288,0
29,enthusiastic,1,12817.722,0
38,enthusiastic,1,12641.216,1
37,enthusiastic,1,11616.472,1
39,enthusiastic,0,15024.928,0
38,enthusiastic,0,11966.313,1
40,enthusiastic,1,10655.153,1
33,enthusiastic,1,13722.896,1
41,enthusiastic,0,11781.291,1
36,enthusiastic,1,13657.397,0
21,enthusiastic,0,17612.014,0
25,enthusiastic,0,14105.588,0
28,enthusiastic,0,15926.742,0
40,enthusiastic,1,15116.264,0
36,enthusiastic,1,14723.182,0
36,seasoned,0,11827.778,1
45,seasoned,1,12269.089,1
39,seasoned,1,13626.021,0
30,seasoned,0,14562.743,0
32,seasoned,1,11286.598,1
28,seasoned,1,12719.288,0
27,seasoned,0,18139.5,1
46,seasoned,1,13320.404,0
20,seasoned,0,14122.572,1
18,seasoned,0,17371.863,0
30,seasoned,1,12990.879,1
37,seasoned,0,13273.872,1
35,seasoned,0,12283.032,1
37,seasoned,1,16937.287,0
24,seasoned,0,14821.457,0
40,seasoned,1,11610.33,0
44,seasoned,1,12897.875,1
40,seasoned,0,14307.264,0
45,seasoned,0,12619.021,1
32,seasoned,1,13338.121,0
29,seasoned,0,12637.444,1
30,seasoned,1,11376.801,0
50,seasoned,1,9515.7324,1
39,seasoned,0,14065.231,0
36,seasoned,0,14146.094,1
36,seasoned,0,14725.301,0
35,seasoned,1,12020.117,0
37,seasoned,1,12289.468,1
26,seasoned,0,11914.688,1
35,seasoned,1,10961.049,1
47,seasoned,0,11279.814,0
42,seasoned,1,8937.417,1
45,seasoned,1,10692.33,1
40,seasoned,1,10006.289,1
37,seasoned,1,12459.001,0
33,seasoned,1,11984.187,1
22,seasoned,0,14506.501,1
36,seasoned,1,13665.743,1
36,seasoned,0,13804.808,0
36,seasoned,1,14196.191,1
22,seasoned,0,15755.678,0
50,seasoned,1,9026.8555,1
48,seasoned,0,11609.412,0
32,seasoned,0,10247.499,1
29,seasoned,1,15389.432,0
24,seasoned,0,15433.03,0
36,seasoned,0,13288.06,0
30,seasoned,0,13149.756,0
31,seasoned,0,14004.563,0
30,seasoned,0,12875.441,1
40,seasoned,0,12886.68,0
27,seasoned,0,15714.15,0
36,seasoned,1,14163.218,0
47,seasoned,1,10884.739,0
52,seasoned,1,13195.373,0
43,seasoned,1,9826.7344,1
36,seasoned,1,13668.298,0
43,seasoned,1,12971.938,0
35,seasoned,0,11432.676,1
38,seasoned,1,12910.9,1
42,seasoned,1,14787.374,0
32,seasoned,0,14130.786,1
43,seasoned,1,13390.544,0
35,seasoned,0,15555.115,0
51,seasoned,0,11678.653,0
29,seasoned,0,11865.474,1
28,seasoned,0,15137.311,1
25,seasoned,1,15551.515,0
40,seasoned,1,10130.668,1
40,seasoned,1,11515.387,1
32,seasoned,1,15410.423,0
39,seasoned,1,14003.582,0
35,seasoned,1,13262.088,0
32,seasoned,1,10517.171,1
43,seasoned,0,11058.369,1
27,seasoned,1,13350.95,0
23,seasoned,0,15810.467,0
37,seasoned,0,14993.986,0
40,seasoned,1,8642.0654,1
41,seasoned,1,11390.501,1
35,seasoned,1,13791.24,0
33,seasoned,1,13538.481,0
39,seasoned,0,9612.8809,1
34,seasoned,0,14327.428,1
38,seasoned,1,13075.111,0
26,seasoned,0,16575.291,0
32,seasoned,1,15249.854,0
39,seasoned,0,13955.111,0
35,seasoned,0,16582.021,0
29,seasoned,0,15126.896,0
32,seasoned,0,14923.08,1
30,seasoned,0,12334.646,1
44,seasoned,0,11410.828,0
19,seasoned,1,14633.133,0
46,seasoned,0,14009.994,1
39,seasoned,1,12037.928,1
27,seasoned,1,15181.43,0
40,seasoned,1,13402.955,1
37,seasoned,0,13100.791,0
19,seasoned,0,13144.977,0
31,seasoned,0,15411.917,0
26,seasoned,1,15250.236,0
32,seasoned,1,11718.824,0
29,seasoned,1,14034.793,0
22,seasoned,1,13995.975,0
44,seasoned,1,12563.582,0
41,seasoned,1,11981.118,1
46,seasoned,0,13746.533,1
34,seasoned,0,15371.274,0
32,seasoned,0,14184.539,1
48,seasoned,1,11511.204,0
30,seasoned,1,14200.394,0
41,seasoned,1,10310.417,1
41,seasoned,1,12002.737,0
28,seasoned,0,10570.131,1
26,seasoned,1,14569.637,0
48,seasoned,1,9076.8281,1
41,seasoned,1,10606.475,1
53,seasoned,0,11092.272,0
45,seasoned,1,13032.157,0
44,seasoned,0,9766.6748,1
32,seasoned,1,12872.863,1
49,seasoned,1,12830.074,0
21,seasoned,0,14532.15,1
27,seasoned,0,13525.641,1
27,seasoned,0,13956.63,1
30,seasoned,0,14165.321,1
34,seasoned,1,13314.105,1
29,seasoned,0,13635.145,1
38,seasoned,1,13000.66,0
33,seasoned,0,14071.372,0
38,seasoned,0,14934.671,0
38,seasoned,1,12724.785,0
33,seasoned,0,14933.484,0
18,seasoned,0,12270.115,1
32,seasoned,0,13230.842,0
37,seasoned,1,11825.779,0
45,seasoned,1,10119.438,1
36,seasoned,1,10616.93,1
35,seasoned,1,15314.078,0
30,seasoned,0,17798.65,0
27,seasoned,0,16989.248,0
24,seasoned,0,14107.203,0
38,seasoned,0,13569.32,0
34,seasoned,0,13947.234,0
32,seasoned,0,14694.201,1
36,seasoned,1,13624.646,0
34,seasoned,1,14104.937,0
44,seasoned,1,12701.766,0
43,seasoned,0,11716.907,1
27,seasoned,0,15011.655,0
34,seasoned,1,12559.387,1
25,seasoned,0,13605.518,1
55,seasoned,1,10505.952,0
33,seasoned,0,13628.931,0
31,seasoned,1,12789.399,1
26,seasoned,0,15320.312,1
31,seasoned,1,14880.352,0
36,seasoned,1,14301.015,0
23,seasoned,1,16358.305,0
32,seasoned,1,15502.099,0
32,seasoned,0,13004.803,0
31,seasoned,0,15879.226,0
28,seasoned,0,15290.261,1
38,seasoned,0,12855.81,0
35,seasoned,0,13677.757,0
49,seasoned,1,12621.204,0
30,seasoned,0,13048.136,1
37,seasoned,1,12747.376,1
31,seasoned,0,14169.723,1
26,seasoned,0,11792.592,0
29,seasoned,0,11195.717,1
31,seasoned,0,14535.368,0
34,seasoned,1,11114.648,0
38,seasoned,1,13262.418,1
34,seasoned,0,14762.688,1
46,seasoned,1,11087.415,0
38,seasoned,0,13702.828,0
41,seasoned,0,13100.36,0
35,seasoned,0,14528.719,0
39,seasoned,1,9937.8125,1
23,seasoned,0,16203.063,0
36,seasoned,0,12455.425,0
24,seasoned,1,14536.87,0
40,seasoned,0,11412.138,1
40,seasoned,1,11085.783,0
35,seasoned,0,13498.021,0
24,seasoned,0,14866.623,0
39,seasoned,1,11641.258,0
36,seasoned,1,12102.083,0
37,seasoned,1,13089.902,1
36,seasoned,1,13686.236,0
48,seasoned,0,10204.461,1
34,seasoned,0,15159.399,0
39,seasoned,1,8855.6553,1
36,seasoned,1,12928.913,0
29,seasoned,1,15102.351,0
42,seasoned,0,15194.871,0
42,seasoned,1,14215.482,0
43,seasoned,1,13362.54,1
36,seasoned,1,16287.488,0
39,seasoned,1,12633.559,0
39,seasoned,1,13653.591,1
41,seasoned,1,11895.218,0
39,seasoned,0,12822.645,0
44,seasoned,1,13148.378,0
40,seasoned,0,12699.234,0
29,seasoned,1,15151.979,0
30,seasoned,0,15649.61,0
27,seasoned,0,13650.748,1
39,seasoned,1,10433.683,1
28,seasoned,0,12581.789,1
38,seasoned,1,15179.165,0
34,seasoned,0,11482.638,1
26,seasoned,1,12203.946,1
36,seasoned,1,16908.146,0
34,seasoned,1,13879.17,0
33,seasoned,1,15059.749,0
31,seasoned,0,13334.643,1
35,seasoned,1,14650.451,0
46,seasoned,1,12464.63,1
40,seasoned,0,10453.94,1
27,seasoned,0,14564.972,1
34,seasoned,1,13166.082,0
34,seasoned,0,11029.169,1
34,seasoned,1,14803.539,0
26,seasoned,0,16600.518,0
30,seasoned,1,14172.934,1
38,seasoned,1,11323.276,0
20,seasoned,1,13148.521,1
42,seasoned,1,12324.149,0
24,seasoned,1,14892.203,0
21,seasoned,0,13615.828,0
43,seasoned,0,9980.3672,1
39,seasoned,1,11470.191,0
28,seasoned,0,13098.067,1
29,seasoned,0,12570.865,1
24,seasoned,1,13387.466,0
34,seasoned,1,12395.374,0
28,seasoned,1,15319.431,1
44,seasoned,1,13357.466,0
31,seasoned,0,12091.854,0
38,seasoned,0,13581.526,0
35,seasoned,0,13442.582,0
43,seasoned,1,15177.07,0
32,seasoned,1,12734.684,0
51,seasoned,1,11765.04,0
39,seasoned,1,10130.07,1
47,seasoned,0,15710.585,0
34,seasoned,1,11059.966,0
27,seasoned,1,11654.525,1
27,seasoned,0,10824.766,0
35,seasoned,1,13949.195,0
35,seasoned,1,11735.624,1
38,seasoned,1,12820.779,0
